github.com/AlDanial/cloc v 2.04  T=0.65 s (875.0 files/s, 347565.0 lines/s)
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                                      blank        comment           code
./GameSpace/GameSpace.Tests/Stage2BreadthSliceTests.cs                                                                                       15             34             76
./GameSpace/GameSpace.Models/Stage3WriteModels.cs                                                                                            18             67             75
./GameSpace/GameSpace.Tests/IntegrationTests.cs                                                                                              22             22             75
./GameSpace/Views/Auth/OAuthError.cshtml                                                                                                      4              1             75
./GameSpace/GameSpace.Models/ForumAggregateReadModel.cs                                                                                      29            102             72
./GameSpace/Models/Shipment.cs                                                                                                                2              0             71
./GameSpace/wwwroot/lib/sb-admin/login.html                                                                                                   0              0             69
./GameSpace/Views/Auth/Login.cshtml                                                                                                          10              0             68
./GameSpace/GameSpace.Models/obj/project.assets.json                                                                                          0              0             66
./GameSpace/Areas/social_hub/Services/NotificationService.cs                                                                                 10             13             65
./GameSpace/Areas/social_hub/Views/Mutes/Preview.cshtml                                                                                       4              0             64
./GameSpace/Areas/Admin/Views/RBAC/AssignRole.cshtml                                                                                          7              0             63
./reports/_latest/todo_strict.txt                                                                                                             0              0             63
./GameSpace/wwwroot/lib/sb-admin/password.html                                                                                                0              0             62
./GameSpace/GameSpace.Models/obj/GameSpace.Models.csproj.nuget.dgspec.json                                                                    0              0             61
./GameSpace/Areas/Admin/Views/Shared/_Layout.cshtml                                                                                          15             23             60
./GameSpace/GameSpace.Models/ErrorModels.cs                                                                                                   6             11             60
./GameSpace/GameSpace.sln                                                                                                                     1              1             60
./GameSpace/GameSpace.Models/AdminModels.cs                                                                                                  24             84             59
./GameSpace/Models/ProductInfo.cs                                                                                                            19              4             58
./GameSpace/Models/UserToken.cs                                                                                                              22             69             58
./GameSpace/Areas/social_hub/Views/MessageCenter/Index.cshtml                                                                                 5              0             57
./README.md                                                                                                                                  14              0             57
./GameSpace/Views/Auth/OAuthLogin.cshtml                                                                                                      8              4             56
./GameSpace/Areas/social_hub/Views/Mutes/Edit.cshtml                                                                                          7              1             52
./GameSpace/GameSpace.Infrastructure/Repositories/WalletReadOnlyRepository.cs                                                                 8             26             52
./GameSpace/wwwroot/lib/sb-admin/401.html                                                                                                     0              0             52
./GameSpace/wwwroot/lib/sb-admin/404.html                                                                                                     0              0             51
./GameSpace/wwwroot/lib/sb-admin/500.html                                                                                                     0              0             51
./GameSpace/wwwroot/lib/sb-admin/assets/demo/chart-area-demo.js                                                                               1              2             51
./GameSpace/Models/OrderInfo.cs                                                                                                              16              4             50
./GameSpace/Views/Shared/_TopbarLevel1.cshtml                                                                                                 5              3             50
./GameSpace/Models/Notification.cs                                                                                                           44            132             49
./GameSpace/wwwroot/lib/social_hub/css/chat-1to1.css                                                                                          9              5             49
./GameSpace/Models/ManagerData.cs                                                                                                            43            129             48
./GameSpace/Areas/Forum/Views/Shared/_Sidebar.cshtml                                                                                          6              6             47
./GameSpace/Areas/social_hub/Views/Shared/_Sidebar.cshtml                                                                                     6              6             47
./GameSpace/Views/Shared/_Sidebar.cshtml                                                                                                      6              6             47
